aged_70_older,PrivateGatheringRestrictions,B.1.427/B.1.429,new_tests_smoothed_per_thousand,ClosPubAnyPartial,new_tests_per_thousand,people_vaccinated,total_vaccinations_per_hundred,WorkplaceClosures,new_cases_smoothed,BanOnAllEvents,StayHomeRiskG,AT.1,OutdoorOver500,EntertainmentVenues,HotelsOtherAccommodationPartial,ClosDaycare,B.1.525,AdaptationOfWorkplacePartial,new_deaths_smoothed_per_million,new_vaccinations,B.1.1.7+E484K,RestaurantsCafesPartial,IndoorOver50,SocialCircle,B.1.640,hosp_patients_per_million,cardiovasc_death_rate,C.1.2,StayHomeGen,C.37,P.3,B.1.617.2,B.1.351,diabetes_prevalence,people_fully_vaccinated,population_density,B.1.617.3,MassGatherAllPartial,new_deaths,StayHomeOrderPartial,StayHomeRiskGPartial,total_boosters_per_hundred,new_tests,ClosSec,AY.4.2,OutdoorOver100,HotelsOtherAccommodation,weekly_hosp_admissions_per_million,people_vaccinated_per_hundred,stringency_index,IndoorOver1000,UNK,MasksVoluntaryAllSpaces,GymsSportsCentresPartial,icu_patients,IndoorOver500,MasksMandatoryAllSpacesPartial,gdp_per_capita,new_cases,life_expectancy,AdaptationOfWorkplace,ClosHigh,GymsSportsCentres,RestaurantsCafes,Teleworking,MassGather50,total_deaths,RegionalStayHomeOrder,new_vaccinations_smoothed,MasksMandatoryClosedSpacesPartial,total_vaccinations,people_fully_vaccinated_per_hundred,P.1,MassGather50Partial,total_boosters,IndoorOver100,MasksVoluntaryAllSpacesPartial,B.1.617.1,total_tests,MasksMandatoryClosedSpaces,new_deaths_per_million,total_cases_per_million,new_vaccinations_smoothed_per_million,B.1.617,RegionalStayHomeOrderPartial,hosp_patients,PlaceOfWorship,QuarantineForInternationalTravellersPartial,PlaceOfWorshipPartial,B.1.526,SocialCirclePartial,OutdoorOver50,female_smokers,ClosPrimPartial,weekly_hosp_admissions,new_cases_smoothed_per_million,total_tests_per_thousand,B.1.620,new_cases_per_million,ClosPrim,NonEssentialShopsPartial,handwashing_facilities,BanOnAllEventsPartial,EntertainmentVenuesPartial,male_smokers,aged_65_older,total_cases,new_tests_smoothed,QuarantineForInternationalTravellers,MasksVoluntaryClosedSpaces,B.1.621,MasksVoluntaryClosedSpacesPartial,Other,SGTF,median_age,MasksMandatoryAllSpaces,NonEssentialShops,human_development_index,ClosSecPartial,B.1.1.529,ClosureOfPublicTransport,positive_rate,ClosureOfPublicTransportPartial,new_people_vaccinated_smoothed_per_hundred,hospital_beds_per_thousand,ClosHighPartial,B.1.1.7,B.1.616,ClosPubAny,tests_per_case,total_deaths_per_million,TeleworkingPartial,new_people_vaccinated_smoothed,WorkplaceClosuresPartial,new_deaths_smoothed,MassGatherAll,population,OutdoorOver1000,StayHomeGenPartial,reproduction_rate,PrivateGatheringRestrictionsPartial,extreme_poverty,ClosDaycarePartial,StayHomeOrder
12.849,0.0,0.0,1.592,0.0,2.331,0.0,0.0,0.0,555.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.0,0.0,0.0,0.0,0.0,0.0,28.799,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,15.0,0.0,0.0,0.0,27111.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,42658.576,363.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054645.0,0.0,1.29,6782.56,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,47.761,176.632,0.0,31.206,0.0,0.0,0.0,0.0,0.0,31.4,18.571,78897.0,18519.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.032,0.0,0.0,5.64,0.0,0.0,0.0,0.0,31.2,856.148,0.0,0.0,0.0,10.571,0.0,11632334.0,0.0,0.0,1.03,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.604,0.0,1.985,0.0,0.0,0.0,547.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847,0.0,0.0,0.0,0.0,0.0,0.0,28.713,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,10.0,0.0,0.0,0.0,23088.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,42658.576,582.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2077733.0,0.0,0.86,6832.593,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,47.061,178.617,0.0,50.033,0.0,0.0,0.0,0.0,0.0,31.4,18.571,79479.0,18664.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.03,0.0,0.0,5.64,0.0,0.0,0.0,0.0,33.3,857.008,0.0,0.0,0.0,9.857,0.0,11632334.0,0.0,0.0,1.02,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.629,0.0,2.05,0.0,0.0,0.0,569.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737,0.0,0.0,0.0,0.0,0.0,0.0,26.048,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,7.0,0.0,0.0,0.0,23852.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,42658.576,699.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101585.0,0.0,0.602,6892.684,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,48.965,180.668,0.0,60.091,0.0,0.0,0.0,0.0,0.0,31.4,18.571,80178.0,18948.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.031,0.0,0.0,5.64,0.0,0.0,0.0,0.0,32.3,857.609,0.0,0.0,0.0,8.571,0.0,11632334.0,0.0,0.0,1.01,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.655,0.0,1.789,0.0,0.0,0.0,540.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749,0.0,0.0,0.0,0.0,0.0,0.0,26.994,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,9.0,0.0,0.0,0.0,20813.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42658.576,716.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122398.0,0.0,0.774,6954.236,0.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,46.435,182.457,0.0,61.553,0.0,0.0,0.0,0.0,0.0,31.4,18.571,80894.0,19254.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.031,0.0,0.0,5.64,0.0,0.0,0.0,0.0,32.3,858.383,0.0,0.0,0.0,8.714,0.0,11632334.0,0.0,0.0,1.01,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.688,0.0,1.344,0.0,0.0,0.0,514.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651,0.0,0.0,0.0,0.0,0.0,0.0,26.65,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,3.0,0.0,0.0,0.0,15631.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42658.576,574.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138029.0,0.0,0.258,7003.582,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,44.199,183.801,0.0,49.345,0.0,0.0,0.0,0.0,0.0,31.4,18.571,81468.0,19632.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.031,0.0,0.0,5.64,0.0,0.0,0.0,0.0,32.3,858.641,0.0,0.0,0.0,7.571,0.0,11632334.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.683,0.0,0.733,0.0,0.0,0.0,516.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651,0.0,0.0,0.0,0.0,0.0,0.0,26.822,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,4.0,0.0,0.0,0.0,8529.0,0.0,0.0,0.0,0.0,17.357,0.0,58.33,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42658.576,468.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146558.0,0.0,0.344,7043.814,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,202.0,44.371,184.534,0.0,40.233,0.0,0.0,0.0,0.0,0.0,31.4,18.571,81936.0,19575.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.031,0.0,0.0,5.64,0.0,0.0,0.0,0.0,32.3,858.985,0.0,0.0,0.0,7.571,0.0,11632334.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.678,0.0,1.514,0.0,0.0,0.0,508.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639,0.0,0.0,0.0,0.0,0.0,0.0,27.51,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,4.0,0.0,0.0,0.0,17609.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,2.0,0.0,0.0,42658.576,156.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164167.0,0.0,0.344,7057.225,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,43.696,186.048,0.0,13.411,0.0,0.0,0.0,0.0,0.0,31.4,18.571,82092.0,19519.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.03,0.0,0.0,5.64,0.0,0.0,0.0,0.0,33.3,859.329,0.0,0.0,0.0,7.429,0.0,11632334.0,0.0,0.0,0.99,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.677,0.0,2.325,0.0,0.0,0.0,507.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.0,0.0,0.0,0.0,0.0,0.0,24.243,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,0.0,0.0,0.0,0.0,27040.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,42658.576,355.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191207.0,0.0,0.0,7087.744,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,43.598,188.372,0.0,30.518,0.0,0.0,0.0,0.0,0.0,31.4,18.571,82447.0,19509.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.03,0.0,0.0,5.64,0.0,0.0,0.0,0.0,33.3,859.329,0.0,0.0,0.0,5.286,0.0,11632334.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.696,0.0,2.114,0.0,0.0,0.0,507.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.105,0.0,0.0,0.0,0.0,0.0,0.0,22.351,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,-117.0,0.0,0.0,0.0,24596.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,42658.576,583.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2215803.0,0.0,-10.058,7137.862,0.0,0.0,-1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,43.61,190.487,0.0,50.119,0.0,0.0,0.0,0.0,0.0,31.4,18.571,83030.0,19724.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.029,0.0,0.0,5.64,0.0,0.0,0.0,0.0,34.5,849.271,0.0,0.0,0.0,-12.857,0.0,11632334.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.664,0.0,1.832,0.0,0.0,0.0,474.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,22.094,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,5.0,0.0,0.0,0.0,21308.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42658.576,470.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237111.0,0.0,0.43,7178.267,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,40.798,192.318,0.0,40.405,0.0,0.0,0.0,0.0,0.0,31.4,18.571,83500.0,19361.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.027,0.0,0.0,5.64,0.0,0.0,0.0,0.0,37.0,849.7,0.0,0.0,0.0,-13.143,0.0,11632334.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.717,0.0,2.159,0.0,0.0,0.0,436.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.216,0.0,0.0,0.0,0.0,0.0,0.0,21.664,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,2.0,0.0,0.0,0.0,25114.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,42658.576,452.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2262225.0,0.0,0.172,7217.124,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,37.555,194.477,0.0,38.857,0.0,0.0,0.0,0.0,0.0,31.4,18.571,83952.0,19975.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,-1.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,849.872,0.0,0.0,0.0,-14.143,0.0,11632334.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.759,0.0,1.638,0.0,0.0,0.0,447.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.191,0.0,0.0,0.0,0.0,0.0,0.0,19.772,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,5.0,0.0,0.0,0.0,19052.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,42658.576,647.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281277.0,0.0,0.43,7272.745,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,38.452,196.115,0.0,55.621,0.0,0.0,0.0,0.0,0.0,31.4,18.571,84599.0,20464.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,850.302,0.0,0.0,0.0,-13.857,0.0,11632334.0,0.0,0.0,1.02,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.785,0.0,0.911,0.0,0.0,0.0,443.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.204,0.0,0.0,0.0,0.0,0.0,0.0,20.03,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,3.0,0.0,0.0,0.0,10600.0,0.0,0.0,0.0,0.0,9.72,0.0,52.78,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,42658.576,443.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291877.0,0.0,0.258,7310.829,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,113.0,38.145,197.026,0.0,38.084,0.0,0.0,0.0,0.0,0.0,31.4,18.571,85042.0,20760.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,850.56,0.0,0.0,0.0,-14.0,0.0,11632334.0,0.0,0.0,1.03,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.81,0.0,1.69,0.0,0.0,0.0,449.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,20.89,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,1.0,0.0,0.0,0.0,19657.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,3.0,0.0,0.0,42658.576,194.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2311534.0,0.0,0.086,7327.506,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,38.612,198.716,0.0,16.678,0.0,0.0,0.0,0.0,0.0,31.4,18.571,85236.0,21052.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,850.646,0.0,0.0,0.0,-14.429,0.0,11632334.0,0.0,-1.0,1.04,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.824,0.0,2.426,0.0,0.0,0.0,434.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.216,0.0,0.0,0.0,0.0,0.0,0.0,19.429,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,2.0,0.0,0.0,0.0,28223.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,42658.576,251.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339757.0,0.0,0.172,7349.084,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,37.334,201.143,0.0,21.578,0.0,0.0,0.0,0.0,0.0,31.4,18.571,85487.0,21221.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.024,0.0,0.0,5.64,0.0,0.0,0.0,0.0,41.7,850.818,0.0,0.0,0.0,-14.143,0.0,11632334.0,0.0,0.0,1.06,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.892,0.0,2.585,0.0,0.0,0.0,411.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,0.0,0.0,0.0,0.0,0.0,18.999,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,1.0,0.0,0.0,0.0,30069.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,42658.576,424.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2369826.0,0.0,0.086,7385.534,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,35.382,203.727,0.0,36.45,0.0,0.0,0.0,0.0,0.0,31.4,18.571,85911.0,22003.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.024,0.0,0.0,5.64,0.0,0.0,0.0,0.0,41.7,850.904,0.0,0.0,0.0,2.714,0.0,11632334.0,0.0,0.0,1.08,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.925,0.0,2.065,0.0,0.0,0.0,434.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,17.967,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,1.0,0.0,0.0,0.0,24017.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,42658.576,633.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393843.0,0.0,0.086,7439.951,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,37.383,205.792,0.0,54.417,0.0,0.0,0.0,0.0,0.0,31.4,18.571,86544.0,22390.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.025,0.0,0.0,5.64,0.0,0.0,0.0,0.0,40.0,850.99,0.0,0.0,0.0,2.143,0.0,11632334.0,0.0,0.0,1.11,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.943,0.0,2.285,0.0,0.0,0.0,460.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,18.483,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,2.0,0.0,0.0,0.0,26583.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,42658.576,630.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420426.0,0.0,0.172,7494.111,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,39.57,208.077,0.0,54.159,0.0,0.0,0.0,0.0,0.0,31.4,18.571,87174.0,22600.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,851.162,0.0,0.0,0.0,2.143,0.0,11632334.0,0.0,0.0,1.13,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.951,0.0,1.697,0.0,0.0,0.0,460.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.0,0.0,0.0,18.483,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,5.0,0.0,0.0,0.0,19740.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42658.576,651.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440166.0,0.0,0.43,7550.076,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,39.619,209.774,0.0,55.965,0.0,0.0,0.0,0.0,0.0,31.4,18.571,87825.0,22698.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.026,0.0,0.0,5.64,0.0,0.0,0.0,0.0,38.5,851.592,0.0,0.0,0.0,2.143,0.0,11632334.0,0.0,0.0,1.16,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.956,0.0,0.942,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,19.171,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,1.0,0.0,0.0,0.0,10963.0,0.0,0.0,0.0,0.0,12.15,0.0,52.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42658.576,542.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2451129.0,0.0,0.086,7596.67,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,141.0,40.834,210.717,0.0,46.594,0.0,0.0,0.0,0.0,0.0,31.4,18.571,88367.0,22750.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.027,0.0,0.0,5.64,0.0,0.0,0.0,0.0,37.0,851.678,0.0,0.0,0.0,1.857,0.0,11632334.0,0.0,0.0,1.18,0.0,0.2,0.0,0.0
12.849,0.0,0.0,1.998,0.0,1.988,0.0,0.0,0.0,504.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.0,20.202,114.898,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,375.564,0.0,0.0,2.0,0.0,0.0,0.0,23129.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,42658.576,402.0,81.63,0.0,0.0,0.0,0.0,0.0,0.0,9909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2474258.0,0.0,0.172,7631.229,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,0.0,43.389,212.705,0.0,34.559,0.0,0.0,0.0,0.0,0.0,31.4,18.571,88769.0,23246.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.931,0.0,0.0,0.0,0.028,0.0,0.0,5.64,0.0,0.0,0.0,0.0,35.7,851.85,0.0,0.0,0.0,2.0,0.0,11632334.0,0.0,0.0,1.2,0.0,0.2,0.0,0.0
